"tweet_id","user_id","tweet","datetime"
1336019600677490691,137689911,"Hi @elonmusk @Tesla the Model 3 has only one big flaw, the rain sensor auto-mode just doesn’t work because it’s always too late. (I keep on pushing the manual wiper button or have to select manual mode) Can we please fix this in a future update? 🙏🏻 https://t.co/uYyA1SM2Gx","2020-12-07 18:47:49"
1336019602640424961,1283128036808851456,"@GinoG01328427 @Tesla If this happens, I will make u a cake and send it to where ever you live. I am from Germany...🖖","2020-12-07 18:47:49"
1336019617727344645,1069766609433169920,"I thought this niggas flying on that autopilot","2020-12-07 18:47:53"
1336019622039056388,328713074,"Oh my…","2020-12-07 18:47:54"
1336019630201180172,587654449,"Oooh, $TSLA meets actuarial analysis, and it's ugly","2020-12-07 18:47:56"
1336019635108339712,2331356258,"@GSDOUBLEU Not sure about most recent but I know they have issues. My brother works for Tesla in Berkeley.","2020-12-07 18:47:57"
1336019640028434432,3008490954,"These new Tesla’s are about to be 25k👀 sign me up @elonmusk","2020-12-07 18:47:58"
1336019645694926867,953788131601502208,"📈 Today's Biggest Winners 📈
🥇Tesla Inc
$TSLA » 632.91 🔼33.87▪️️5.65%
🥈Eastman Kodak Co.
$KODK » 11.54 🔼4.01▪️️53.23%
🥉NIO Inc - ADR
$NIO » 45.04 🔼2▪️️4.65%
Rankings ➡️ https://t.co/eE0uh7AItt
https://t.co/eE0uh7AItt","2020-12-07 18:48:00"
1336019665429139461,2212753740,"Does this maneuver have anything to do with Short Sellers attacks against certain Chinese EV Tesla rivals? - Likely not. )","2020-12-07 18:48:04"
1336019713428770819,1064378120,"@v3ct0rs1gm4 @ravenscimaven Thank you, yes.

Tesla was offended by the lie of an emptiness that itself has a shape.   An emptiness cannot itself have a shape.  The boundaries are defined by something not nothing.

What we have are boundaries determined by forces.  And there are no completely empty spaces.","2020-12-07 18:48:16"
1336019723860004870,858204259350925312,"@BLKMDL3 @TeslaChillMode @Tesla @raffaeru @tesletter @teslabros @TacosandTeslas @MightyTesla @CovelloMassimo @trevlan006 @Manic_Marge @TeslaGong Your roof should have its own account","2020-12-07 18:48:18"
1336019732219228161,2418528401,"Waiting for tesla to sell off during xmas week","2020-12-07 18:48:20"
1336019735775834112,1037755995672391680,"Another sentry mode saves the day, driver ran off but thankfully tesla is here to save Amazon delivery driver ! #tesla #dashcam  @OCTeslaClub @Teslarati @Tesla https://t.co/eLw30q9LwI","2020-12-07 18:48:21"
1336019773545656321,462274812,"$TNR.v Our projects grow, we used our ""staying at home time"" wisely. Auditors gave #TNRGold the clean bill of health, Q3 MD&amp;A &amp; Financials are filed. CEO has received his newly acquired block of shares and participating in our new private placement https://t.co/v7MlmndihR #DYOR https://t.co/NEY4KSMtfI","2020-12-07 18:48:30"
1336019780189343744,988975103785365504,"@Redawn6969 @TeslaChillMode @Tesla @raffaeru @tesletter @teslabros @TacosandTeslas @MightyTesla @CovelloMassimo @trevlan006 @Manic_Marge @TeslaGong I agree","2020-12-07 18:48:32"
1336019789580541957,517856571,"Now do Tesla. When will McDonalds start accepting $TSLA for their bigmacs?","2020-12-07 18:48:34"
1336019798472486919,2450522503,"Up 700 on tesla right now. The stock only goes up","2020-12-07 18:48:36"
1336019802285092865,4897970787,"@BLKMDL3 @elonmusk Beautiful Tesla!","2020-12-07 18:48:37"
1336019833872412681,241040590,"@rwang0 @Tesla @elonmusk For states to thrive they need businesses to thrive. Employment, tax base, discretionary income flooded into the economy, etc. #CT (where I grew up) may have pioneered this w/ #Insurers, so they left. @generalelectric in recent memory &amp; now @RaytheonTech taking companies to #MA.","2020-12-07 18:48:45"
1336019863287029764,1179050372452769792,"@DineshDSouza Just an observation that I've shared over the years. These vehicles are ALMOST always owned by libtards:
Subaru
Prius
Tesla
VW
Lexus
Mercedes
BMW
Driving wearing a mask in the car? Libtard","2020-12-07 18:48:52"
1336019867254870017,1112719710272045056,"Tesla is doing numbers again today. Feels like such a great time to sell but I’ve given my buddies such a hard time for pulling out too early &amp; I don’t want to know what the other side of that feels like lol","2020-12-07 18:48:53"
1336019881456701444,435266378,"Tesla's strategy is on full display, right now:

1. Build new factory, localize the supply chain, eliminate import tarrifs, reduce transit costs
2. Serve latent/pent-up demand in the market from local production
3. Keep increasing volume and dropping costs with scale.","2020-12-07 18:48:56"
1336027872377638914,195475475,"Lord of Heaven.!","2020-12-07 19:20:41"
1336019883872686080,435266378,"8. Repeat steps 2-6.

9. Continue to build user base as software evolves. Launch subscription model to maximize FSD penetration among said user base.

10. Launch Tesla Insurance globally to help quell concerns regarding FSD  and liability. Also to maximize sales.","2020-12-07 18:48:57"
1336019904181510151,1312112915038826496,"@life_utah @Tacuru6 @LizMilton11 @TilmanWinkler @khoee @iamtomnash @ajtourville @portlander33 @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @InsiderNikola @nikolamotor 🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣
You guys are hilarious! I was i was that wealthy... unfortunately I'm just a small investor that wants the world to be a greener place.","2020-12-07 18:49:01"
1336019920983904259,696437019778482176,"@EricRWeinstein I am really enjoying my new vape. Dive Mini by Yocan.

I advocate for Tesla a little much, considering I drive a Genesis right now","2020-12-07 18:49:05"
1336019940080562178,3234640171,"@QuireaPlease I did invest in Tesla!!","2020-12-07 18:49:10"
1336019950603923456,865346816086298624,"@TNR_Gold!  #Cooper, #Lithium, and #Gold.  All in one!  I am in.","2020-12-07 18:49:12"
1336019987530567682,1309687608893612033,"@CapitalistTalk @InsiderNikola @OstholtRalf @EVFollower1 @FierceBadger420 @ajtourville @jaredthetrader @TilmanWinkler @khoee @meckimac @LizMilton11 @Tesla @Nikolamotors @Hindenburg @iamtomnash @nikolamotor Why are you getting so nervous about this?","2020-12-07 18:49:21"
1336019999773880322,2511478981,"@HansLak @Glesi6 Did you see Tesla today?
INSANE! $600B mkt cap now! https://t.co/DT5jDy136L","2020-12-07 18:49:24"
1336020005272526848,179701737,"@Audi @slye Hey Audi. I'll give you some free golden advice: Merge with Tesla. That's the only way your ass is going to get saved. 😂","2020-12-07 18:49:25"
1336020034569834499,1284835625972248577,"$TSLA Show us how it’s done it’s not even Dec 21 yet. New 52 week high by New Years we may see $800 where my bulls at.

S&amp;P500 will push Tesla to new levels https://t.co/STogT4Nw9q","2020-12-07 18:49:32"
1336020036453064709,462274812,"Tesla's battery Day on September 22 put batteries and lithium to the front pages in the world again. Do not miss this generational opportunity in the #hydrogen fog - we have The World Just Before The Internet all over again https://t.co/66GqKagQMW

#rEvolution #Lithium #EV https://t.co/DOCWEPiWhW","2020-12-07 18:49:33"
1336020072494747649,826612818166284290,"@MarlyMoves @garyblack00 It’s honestly a tough one. I’m a huge believer long term..but 2020 has been an extremely unprecedented year with the Tesla share price","2020-12-07 18:49:41"
1336020139075133440,87824027,"@jaaycubbb @kimkamdashian @Herbo3x_ Man I just dropped off his solid gold Tesla to his maid after coming from the bank and paying off those loans he paid for he changed my life Fr Fr","2020-12-07 18:49:57"
1336020156305330179,2868653951,"@truth_tesla Nice, thanks for sharing. Do you think Tesla will do a secondary?","2020-12-07 18:50:01"
1336020204263010306,1301222909437005826,"Tesla Shows That Passive ETFs Aren't As Static As You Think #financialservicestopnews #financialservices #investmenttopnews #investmentmanagement #ETF  https://t.co/B6CXLJKIYE","2020-12-07 18:50:13"
1336020217219018752,130622335,"How Elon Musk Developed Tesla - ONPASSIVE https://t.co/onPCxOHWHh","2020-12-07 18:50:16"
1336020220373307393,1239344823636721664,"But also if I would have held Tesla I would’ve been up $30K 😭🥴 Lmaoo jeez","2020-12-07 18:50:17"
1336020238274424832,941774452999770113,"Moabot pa kaha ni ang tesla ug 700 before mag dip? 🙈 should I take part of my profit na ba? 😁

#altercebu","2020-12-07 18:50:21"
1336020266753945604,38825115,"The original Tesla produced a prototype of a vehicle which extract energy from the atmosphere. Later called 'free energy'. It'd have revolutionalised air travel. They say the Cargenie and the big oil giants suppressed it. 'Cause oil and gas powered vehicles would not sell.🤔🙉 https://t.co/6JdP64ejAp","2020-12-07 18:50:28"
1336020276606283776,228006156,"@jessefelder @elonmusk The very minute Tesla show their hand by trying to Buy another company with real earnings, the stock will get destroyed...","2020-12-07 18:50:30"
1336020301264588804,784058931215826944,"I don't understand how Tesla is one of the richest brands in the world? Seriously how many people do you know have a Tesla?","2020-12-07 18:50:36"
1336020328997392386,243013409,"Tesla just passed a $600B market cap for the first time. $TSLA","2020-12-07 18:50:43"
1336020337868214272,398584521,"Who already opened the champagne in their jammies 🥂🍾😀#Tesla $Tesla","2020-12-07 18:50:45"
1336020349759094784,847501820372983809,"Business Insider: Tesla could soar another 300% as the company expands its tech outside of the auto industry, says a prominent VC investor.
https://t.co/tWYf9cW6eX","2020-12-07 18:50:48"
1336020360215601153,1047855933613924352,"@stevebloom55 @energysmartohio @W_J_Henry @brucenilles Not also. First.

https://t.co/klObHPcoFT","2020-12-07 18:50:50"
1336020368910393350,1049788797506990090,"Congratulations elonmusk for frauding #Tesla to $600B market cap, which is 1/3 of the global auto sector, including the other frauds and bubbles.

(56% of non-fraud and ~2/3 of non-fraud-non-bubble)

$TSLA $TSLAQ https://t.co/YRCUxWLV0s","2020-12-07 18:50:52"
1336020372727226374,2158845508,"As Tesla Booms, Lithium Is Running Out

https://t.co/hOp2bz5HtZ","2020-12-07 18:50:53"
1336020407506280448,254873442,"It’s getting to the point where people without Tesla shares will have to declare bankruptcy because they can’t afford anything priced in mere dollars","2020-12-07 18:51:01"
1336020460346204161,1100861237410156550,"@EVAdoptionTweet @DieterHansH I don't you can say that with this data. You'd have to look at prices as well as growth. The Bolt is heavily discounted these days. Tesla's were much more expensive for the majority of the time than they are now. First it was just S/X then LR M3s. US M3 sales peaked in Q418.","2020-12-07 18:51:14"
1336020465610067970,1289823541098143744,"$TSLA +6% breaks $630

Live footage of @GordonJohnson19 &amp; Tesla shorts everywhere https://t.co/CcSQOQB2EK","2020-12-07 18:51:15"
1336020473319202819,889507969989320704,"@fly4dat @scidood @StanphylCap @TroyTeslike 1) They increased production by 38% in pandemic lockdowns year. 🙂
2) What is the true VW?
3) Nobody is beating Tesla, because Tesla is sold out. People just switch from gasoline cars to electric - the electric market is growing rapidly.","2020-12-07 18:51:17"
1336020479073783815,3133562010,"Tesla may as well end the month at 1 trill market cap","2020-12-07 18:51:18"
1336020512472961024,1239918424710676480,"3/10 , not bad Breeze.","2020-12-07 18:51:26"
1336020518797905920,1273638329934700545,"@CapitalistTalk @life_utah @Tacuru6 @LizMilton11 @TilmanWinkler @khoee @iamtomnash @ajtourville @portlander33 @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @nikolamotor Why did you delete your Tik0la_Nesla account?","2020-12-07 18:51:28"
1336020535281639427,1318224032198807559,"@CapitalistTalk @Tacuru6 @LizMilton11 @TilmanWinkler @khoee @iamtomnash @ajtourville @portlander33 @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @InsiderNikola @nikolamotor Lets do that in reality not fantasy. Nikola is fantasy. All the big investors and architects behind this scheme are all making bank.  I challenge them all to lock up all their shares until Nikola turns a profit. hahahaa not happening.","2020-12-07 18:51:32"
1336020559122096133,16073185,"@georgepbush @Tesla @elonmusk PS: Tesla cant sell cars in Texas. So, were not that business friendly.","2020-12-07 18:51:38"
1336020566705258496,370969170,"Waking up to Tesla stocks going up 🤩","2020-12-07 18:51:39"
1336020571302334465,385671071,"My Tesla stock is doing so good today😃🚀","2020-12-07 18:51:40"
1336022841330950149,264357701,"You mean people paying a 13% state income tax rate would move to a place with a 0% state income tax rate? Shocking. https://t.co/j4vSe2iWAM","2020-12-07 19:00:42"
1336020649697898496,1295516889678884864,"@squawksquare It would need to be a seismic drop to evaporate such gains. Smart money takes profits along the way but can also hold a tech firm they believe in into the long term as well. The two are not mutually exclusive. Plenty of money sold when Tesla reached $1
,000 only to see it go up","2020-12-07 18:51:59"
1336020655788191744,2603182496,"$TSLA Tesla Option Alert: Jun 18 $600 Calls at the Ask: 220 @ $146.2 vs 14325 OI; Earnings 1/27 After Close [est] Ref=$632.425 [12/7/2020, 8:50:51 AM] [+$500k Sweeps Above Midpoint] Other Sweeps on: $FHN $KNDI $SLV $SSYS $APO $WBT $OUT $WGO $DELL $GDX $VRM $WBA","2020-12-07 18:52:01"
1336020657566519296,1096724430087208960,"BMW iX: Everything You Need To Know https://t.co/LtpbH3yXWv #ElectricVehicles #Tesla #EV #Renewables #ClimateChange #RenewableEnergy","2020-12-07 18:52:01"
1336020659487518729,940107920,"TESLA JUST HIT A MARKET CAP OF $600 BILLION!!!!!","2020-12-07 18:52:01"
1336020661576359936,1199049340251189250,"New restoration project coming on Wednesday! I'll finally get to talk about how much I feel weird after using the Tesla CyberTruck 😜","2020-12-07 18:52:02"
1336020720124563461,1227766344021663750,"Taking Sentry mode to a whole new level.","2020-12-07 18:52:16"
1336020737409253376,1206299786476834816,"Tesla is going crazy","2020-12-07 18:52:20"
1336020740810940418,1312112915038826496,"@portlander33 @InsiderNikola @OstholtRalf @EVFollower1 @FierceBadger420 @ajtourville @jaredthetrader @TilmanWinkler @khoee @meckimac @LizMilton11 @Tesla @Nikolamotors @Hindenburg @iamtomnash @nikolamotor It's just hilarious!
🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣🤣 https://t.co/6YcdVckY4c","2020-12-07 18:52:21"
1336020760792543236,1096213754621190146,"@brian_dowling @raimonick Depends if it looks amazing or not

The ID.3 looks AMAZING
The Zoe looks great
The Leaf looks good
Bonus: The Taycan looks drop dead gorgeous

Tesla isn't the only one making good looking cars 😇
(Oh and I don't like the proportions of the Model X)","2020-12-07 18:52:26"
1336020778127683584,1180145089684934656,"This is great fundamental analysis of a car company

This kind of thinking will always be bemused by how embedded optionality &amp; exponential/new TAMs will create prices that don't fit into DCFs

FWIW: Im not defending Tesla's sp (I'm long), &amp; Chris is a very smart guy $TSLA","2020-12-07 18:52:30"
1336020803658403843,1269179056483860481,"@DatBoiKenshi ... Kenshi... you know that's an arc gun that makes mini tesla relays..... theres no explosion...","2020-12-07 18:52:36"
1336020839301603329,919266656,"tesla is at $3162 per share pre 5/1 split. brazy.","2020-12-07 18:52:44"
1336020907253493765,906230721513181184,"Bittrex took a look at r/cryptocurrency and r/wallstreetbets and decided to bring the communities together. Tokenized $TSLA, $AMZN $FB. Where is Nikola though 🤔 

https://t.co/qGcXvJvAcy","2020-12-07 18:53:01"
1336020915386249220,1120362366,"@seanmmitchell @LimitingThe Is there any type of form factor that would beat the new Tesla battery design in a cost perspective?","2020-12-07 18:53:02"
1336020916090900482,19086122,"@GinoG01328427 @Dimka_Tru @Tesla Nothing beats conviction. Did you hear Elon's answer about demand at Axel Springer? That is conviction. A lot of people have problems with people with conviction. Just shows they have their own issues.","2020-12-07 18:53:03"
1336020941198012417,1228758212,"@elonmusk perfect place to install Tesla Supercharger station - https://t.co/q7c2W7G5tV","2020-12-07 18:53:09"
1336020962182012929,1261654361924665348,"I am obsessed with @Tesla💯👌.If I had money and there was a store(Tesla) in South Africa🌍,I was going to buy one😔😔 https://t.co/bw1pDK7zRr","2020-12-07 18:53:14"
1336020978242113538,919266656,"i knew to call $600 for tesla that was a no-brainer for me but at these levels nah too hot fam.","2020-12-07 18:53:17"
1336020978711875590,2268917130,"For sure the world will have its first dollar trillionaire before 2040,here's how:

- Elon Musk moved from 20B to 100B networth in 1yr which was as a result of 1 company(Tesla)

- Bezos is now worth almost 200B.He will only require 5 companies of this magnitude hit the milestone","2020-12-07 18:53:18"
1336020992431452161,1334492342737362945,"@nikolamotor Thats why i do not wonder the tesla haters stopped posting videos of the factory site. They dont want to see progress.

Nikola will rock the future❤️❤️❤️","2020-12-07 18:53:21"
1336021020185128963,1261041826733133825,"@stocktalkweekly @GordonJohnson19 In 2015, with the little bit of extra money I had, I purchased 3 shares of Tesla @ $136 each.
If only I’d know😂🚀📈","2020-12-07 18:53:27"
1336021024253546498,10429092,"I’m shorting #Tesla.  But only for two weeks.","2020-12-07 18:53:28"
1336021040334598145,919266656,"i knew to call $600 for tesla that was a no-brainer for me but at these levels nah too hot.","2020-12-07 18:53:32"
1336021051483037698,889507969989320704,"@scidood @StanphylCap @fly4dat @TroyTeslike Yes, this applies to a really well selling ID.3. 
Tesla is sold out.","2020-12-07 18:53:35"
1336021055006236673,1312112915038826496,"@InsiderNikola @life_utah @Tacuru6 @LizMilton11 @TilmanWinkler @khoee @iamtomnash @ajtourville @portlander33 @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @nikolamotor That sounds like an ugly name. Not creative at all.","2020-12-07 18:53:36"
1336021127576113152,780476239001882624,"3 reasons Tesla isn’t our Company of the Year - Yahoo Finance | Morons. GM says it will offer more than 30 electric vehicles by 2025 - It’ll be bankrupt by then... https://t.co/BzFIlBvgsT","2020-12-07 18:53:53"
1336021148392415242,761451684652392448,"Retweeting it so people can see how silly this is years after (if he does not delete the tweet). Today Tesla sells at $633/share.","2020-12-07 18:53:58"
1336021159415001089,1302118446516371457,"#StockMarket #stocks #trading 
Check this out: TESLA got ADDED to the S&amp;P 500 | BUY or SELL? 
 https://t.co/CWRxa8Unep https://t.co/cIEUnjp9hY","2020-12-07 18:54:01"
1336021167006756867,3098429444,"@Edwardocruz10 can’t believe ur getting me a Tesla with ur surgeon $ one day, I’m so blessed 🥺","2020-12-07 18:54:02"
1336021173499547648,858204259350925312,"Catch me there","2020-12-07 18:54:04"
1336021184719310853,1152733924528918529,"@darkmaterials @ariyon69 #AskHDM #HisDarkMaterialsS2  What would  be Lord Boreal’s dream car ?? I swore that I saw him driving a Tesla back in episode 3 while in the books they listed his vehicle as a Rolls Royce","2020-12-07 18:54:07"
1336021240327401472,1131830704072007680,"Tesla's Girlfriend: a novel of awkwardness and love","2020-12-07 18:54:20"
1336021248980131840,36782854,"@terronk Tesla is one of the most important companies in the world, perhaps in the top 3 right now.

But yeah... the multiples on their earnings are just astronomical. If I'm gonna lose money on any bet, this is the right one.","2020-12-07 18:54:22"
1336021269892853762,1124076637522280448,"What a day it must be for @elonmusk today! @SpaceX having 2 dragons docked to the ISS for the first time AND @Tesla $TSLA passing the $600 billion market cap for the first time! Congratulations Elon and to the teams working at SpaceX and Tesla! https://t.co/ZVwAKCCnbp","2020-12-07 18:54:27"
1336021273160269825,1274832881672585216,"@Stalingrad_Poor You must not know the Tesla store of value fanboy theory","2020-12-07 18:54:28"
1336021278814334979,12153682,"@michaelsantoli @davidtayar5 @elonmusk @carlquintanilla @BarkMSmeagol @S_Padival @annerajb @SteveHamel16 @WPipperger How about now? Couldn’t agree more...people like neutrinos come in different flavours...you’ve always been the snarky passive aggressive type that sits there and snipes at Tesla and Elon...never understood why... seems like there might be something to this S&amp;P inclusion after-all https://t.co/tNl6M0Ljq2","2020-12-07 18:54:29"
1336022845957271553,268114934,"tesla keeping me in there today","2020-12-07 19:00:43"
1336027998278066179,1094446430452740096,"@Pearsonzee @Tesla @elonmusk Did Elon reply?","2020-12-07 19:21:11"
1336021303648792577,718908372,"@seanmmitchell @LimitingThe Where do you see Tesla's Nickel supply coming from if Elon is serious about mining it in an environmental responsible and sustainable way and reducing that Nickel atom's travel distance from ground to battery?","2020-12-07 18:54:35"
1336021309504020484,4506425669,"Stocks with weak balance sheet have been outperforming. But why would you worry about Balance Sheet in this environment? The stories of Tesla would not exist in a world where people had to run business the ""right"" way
@AlessioUrban https://t.co/pWPaLZ5rvu","2020-12-07 18:54:36"
1336021379540426752,740252125528088577,"@EricRWeinstein Tesla, best car ever, safest car ever.......fast as shite!!!","2020-12-07 18:54:53"
1336021384376422400,900265327275065344,"@elonmusk Exactly! The difference between Einstein and Tesla. Einstein created needed theories, contributed knowledge. Tesla had thought experiments, then built the finished product. Majority of modern tech is based off Nikolai Tesla's inventions. Engineers are scientists with a hard hat.","2020-12-07 18:54:54"
1336021415305375745,1306778282373918720,"@CapitalistTalk @InsiderNikola @life_utah @Tacuru6 @TilmanWinkler @khoee @iamtomnash @ajtourville @portlander33 @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @nikolamotor wait, is it coming or is it here? 🌊","2020-12-07 18:55:02"
1336021418333466624,1331387116685647873,"TESLA (TSLA)-Buying This Electric Van Company!! https://t.co/6YgbvBaEpy via @YouTube $TSLA","2020-12-07 18:55:02"
1336021454572433414,929819607908667392,"@heavyboot20 Congratulations! You just won a free Tesla!!!💯","2020-12-07 18:55:11"
1336021460918341633,1312112915038826496,"@life_utah @Tacuru6 @LizMilton11 @TilmanWinkler @khoee @iamtomnash @ajtourville @portlander33 @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @InsiderNikola @nikolamotor Capitalism is about making money. Let the market decide.","2020-12-07 18:55:13"
1336021465800425472,21720216,"@truth_tesla Great intel. Didn't know about the secondary! And as so many have mentioned, Tesla doesn't have a cash problem -- they have a talent problem. Let her run!","2020-12-07 18:55:14"
1336021474847698946,215198942,"@AwardsDarwin 10..... 9........ignition sequence start. Is that the new Tesla spacecraft?","2020-12-07 18:55:16"
1336021475690569731,867523590031384577,"@MontrealTesla  Tesla added a couple 72 kW Urban Superchargers in Winnemucca, NV. This should help with holiday traffic later this month. There are 3 on the pallet but as usual, only two can be used at once. We'll know in a bit if Lockwood got some as well. Thanks @Tesla https://t.co/Ekbco3J5Cy","2020-12-07 18:55:16"
1336021479973072909,1289220578445074433,"@Petar38136412 @Katya_BGD @NeugledniT @SebastianRogac If he was a Croat why did you destroyed his house, killed 91 Tesla members by NDH + 14 more Teslas in Jasenovac? He always talked that he is Serbian. It is on his monuments all around the world, on American postal stamp etc.  Truth is truth, you can twist it only in your mind.","2020-12-07 18:55:17"
1336021549766283265,1264352121866117125,"@BigEene @varbmos @DNMNKB @russ1mitchell Thanks for confirming Russ's job is to only highlight, exaggerate and lie negative things about Tesla (in order to counter fanboi sites like Teslarati).

So you also agree they have a biased agenda to trash talk Tesla, to show them in a negative light. That clears it up.","2020-12-07 18:55:34"
1336021554967302147,3637748476,"Big shoutout to Tesla stock.","2020-12-07 18:55:35"
1336021596767662081,1120362366,"@seanmmitchell @LimitingThe 2- how much the Tesla battery could grow (size in tall and diameter “volume “ before reaching the limit of cell design)","2020-12-07 18:55:45"
1336021609094782985,1231732443524280321,"Yes lord😍😍","2020-12-07 18:55:48"
1336021618074681344,1252787354177122304,"@JonBryant421 @EVAdoptionTweet Per this article.. seems like S/X and the 3 growth stories are no more 

https://t.co/Z74pZoU0h5","2020-12-07 18:55:50"
1336021648265375751,1318224032198807559,"@CapitalistTalk @Tacuru6 @LizMilton11 @TilmanWinkler @khoee @iamtomnash @ajtourville @portlander33 @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @InsiderNikola @nikolamotor https://t.co/Px1y8jZJBM
Some bedtime reading","2020-12-07 18:55:57"
1336021712979292162,1195032280915480577,"#DejaVu
Conservationists take legal action against the felling of the trees by Tesla.
Nabu and Grüne Liga have filed an emergency appeal with the Administrative Court of Frankfurt (Oder)
They complain about a violation of nature conservation regulations.
https://t.co/Evy7r7dIDZ https://t.co/MO6XJgCuV6","2020-12-07 18:56:13"
1336021722642993153,784394537099747329,"@TSLAFanMtl @elonmusk 17. Actually launching Tesla network with robotaxis and creating an alien dreadnaught (a super efficient factory) are also key parts of the strategy.","2020-12-07 18:56:15"
1336021800308846604,3298859988,"Aye if you ain’t invest stock in Tesla you are TRIPPING.","2020-12-07 18:56:33"
1336021810433802241,1238951706785796096,"@carinalarsen76 @Tesla @raffaeru @tesletter @teslabros @TacosandTeslas @MightyTesla @CovelloMassimo @trevlan006 @Manic_Marge @TeslaGong @BLKMDL3 It really is amazing","2020-12-07 18:56:36"
1336021824958816258,1176433616831832065,"7/7

What relevance does this have to the Tesla S&amp;P 500 inclusion? The difference is that a secondary TSLA offering is not expected currently.

Without new shares the week of Dec 18 (next week) might show more TSLA volatility than the ""flat"" Facebook S&amp;P 500 inclusion event.","2020-12-07 18:56:39"
1336021834928541696,1237926554518171648,"@GinoG01328427 @Tesla By next year?! Damn. If you’re right I’ll buy you a very nice bottle of whatever boozey drink you like 🤣","2020-12-07 18:56:42"
1336021870269837314,2305140048,"Tesla $TSLA reaches new highs, shorts are feeling the pain, but some high-profile ones are holding on https://t.co/5ut7rojjXC via @FredericLambert","2020-12-07 18:56:50"
1336021893120466944,3409112831,"KEEP WATCHING","2020-12-07 18:56:56"
1336021918231584768,706606261,"Is it possible to just be a $tsla trader 🤣 nothing else matters but Tesla","2020-12-07 18:57:02"
1336021953644294145,1318224032198807559,"@LizMilton11 @CapitalistTalk @InsiderNikola @Tacuru6 @TilmanWinkler @khoee @iamtomnash @ajtourville @portlander33 @jaredthetrader @EVFollower1 @meckimac @Tesla @Nikolamotors @Hindenburg @nikolamotor Liz you stay out of this . Haven't you ruined enough companies?","2020-12-07 18:57:10"
1336021965778378759,933401737079214080,"@Tesla mobile service team is a game changer! 
Thanks @elonmusk #Tesla
🏎⚡️","2020-12-07 18:57:13"
1336022023638814722,1265674195394068480,"@PatriotGamesTX @georgepbush @Tesla @elonmusk CA workers are staying in CA to work at the Fremont factory. The majority of new hires will be local Texans. If you're really concerned about out of work Texans, you should welcome companies bringing jobs for them. 

And that's irrelevant to your previous comment about taxes.","2020-12-07 18:57:27"
1336022105729732614,327322508,"@kimpaquette Both 🐉 🐉 docked and @Tesla hitting $600B 😄👍🏼. Not bad for a day’s work.","2020-12-07 18:57:46"
1336022122465021955,1179469835715125248,"Tesla stock is going to the moon!","2020-12-07 18:57:50"
1336022168732192768,837534048,"#Tesla +6% races to an all time high two weeks ahead of its inclusion on the SP500.  That's boosting the #Nasdaq to another record high. $TSLA +616% in 2020","2020-12-07 18:58:01"
1336022195743510529,59579544,"Tesla still trending up!","2020-12-07 18:58:08"
1336022198172180480,884488463944478721,"@jeremyjudkins @DirtyTesla Tesla of course!","2020-12-07 18:58:08"
1336022202001596418,3213985718,"Me seeing how much Tesla has increased in the stock market since 3 weeks ago 👁👄👁","2020-12-07 18:58:09"
1336022212382437378,277487825,"I love Tesla:)","2020-12-07 18:58:12"
1336022232016023552,1251548826068045834,"📷 thyrell: the-memedaddy: Meirl cant wait to roll up to a stoplight next to a tesla and makes their car blast the worst music i can find https://t.co/6ZA8nqZQ2b","2020-12-07 18:58:16"
1336022246247174145,867523590031384577,"@MontrealTesla  Tesla added a couple 72 kW Urban Superchargers in Winnemucca, NV. This should help with holiday traffic later this month. There are 3 on the pallet but as usual, only two can be used at once. We'll know in a bit if Lovelock got some as well. Thanks @Tesla https://t.co/RiLwV0TUH3","2020-12-07 18:58:20"
1336022261833347072,1263448193804763136,"@spotted_model @elonmusk 💭""I know what's coming next at Tesla that you don't yet."" 🤯","2020-12-07 18:58:23"
1336022286512558085,1278164458687410176,"@SawyerMerritt Congratulations to @elonmusk and whole tesla family","2020-12-07 18:58:29"
1336022289167478785,1168574933347098624,"When you Google Teslaquila, 👇🏼try it, orlet me save you time... Dexter is the market leader in all things Elon Musk!!! https://t.co/CkZRKIXeUw https://t.co/7dINnSIMrc","2020-12-07 18:58:30"
1336022291960967176,1181258216274939904,"#Shop our line of embroidered T’s , 
#assestsoverliabilities 🎣🦈💪🏽💙
Do your #liabilities outweigh your #assets? COMMENT down below ⤵️
.
.
.
.
Shop: https://t.co/C8gtYkOQxX 
#tyb #tybllc #tybtesla #tesla #model3 #luxury #blackownedbusiness https://t.co/k6mUVZHoK4","2020-12-07 18:58:31"
